StudentId,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,House
3269,A,A,C,A,A,A,A,A,B,A,A,B,A,A,E,A,A,A,B,A,A,B,A,A,A,A,B,Slytherin
3270,A,A,C,A,A,A,A,A,B,B,A,A,A,A,B,B,A,A,A,A,A,A,A,B,A,A,B,Slytherin
3271,A,A,C,A,A,A,A,A,B,D,A,A,A,A,F,A,A,A,A,A,B,A,B,A,A,A,B,Slytherin
3272,A,A,C,A,A,A,A,A,B,A,C,A,D,A,A,A,A,A,D,A,A,A,A,C,A,A,B,Slytherin
3273,A,A,C,A,A,A,A,A,B,A,D,A,D,A,A,A,A,A,D,A,A,A,A,C,A,A,B,Slytherin
3274,A,A,C,A,A,A,A,A,B,G,A,A,C,A,A,A,A,A,C,A,A,A,B,A,A,C,A,Slytherin
3275,A,A,C,A,A,A,A,A,D,A,E,A,A,A,E,E,A,A,A,A,A,A,C,A,A,C,A,Slytherin
3276,A,A,C,A,A,A,A,C,A,A,A,B,B,A,A,A,A,A,A,D,A,A,A,C,A,C,A,Slytherin
3277,A,A,C,A,D,A,A,A,A,F,A,A,A,E,A,B,A,A,A,A,A,A,A,B,B,A,A,Slytherin
3278,A,A,C,A,A,A,E,A,A,B,A,A,A,A,D,A,A,A,C,A,A,C,A,A,A,A,B,Slytherin
3279,A,A,C,A,A,A,E,A,A,A,A,D,A,A,D,C,A,A,A,A,A,C,A,A,B,A,A,Slytherin
3280,A,A,C,A,A,A,E,A,A,A,E,A,A,A,F,A,A,A,D,A,A,A,B,A,C,A,A,Slytherin
3281,A,A,C,A,A,A,E,A,A,A,F,A,A,A,D,A,A,B,A,A,A,A,B,A,A,A,B,Slytherin
3282,A,A,C,A,A,A,E,A,A,A,F,A,D,A,A,A,A,A,C,A,A,A,B,A,A,A,C,Slytherin
3283,A,A,C,A,A,A,E,A,A,A,G,A,A,E,A,C,A,A,A,A,A,C,A,A,A,C,A,Slytherin
3284,A,A,C,A,A,A,E,A,A,A,G,A,A,E,A,A,A,D,A,A,A,A,B,A,A,C,A,Slytherin
3285,A,A,C,A,E,A,A,A,A,D,A,A,C,A,A,A,A,A,C,A,A,C,A,A,A,A,C,Slytherin
3286,A,A,C,A,E,A,A,A,A,G,A,A,A,A,E,A,A,D,A,A,A,C,A,A,A,A,B,Slytherin
3287,A,A,C,A,E,A,A,A,A,A,G,A,A,A,E,D,A,A,A,A,A,A,B,A,A,C,A,Slytherin
3288,A,A,C,A,A,D,A,A,A,B,A,A,C,A,A,D,A,A,A,A,A,A,B,A,A,B,A,Slytherin
3289,A,A,C,A,A,E,A,A,A,A,A,B,A,C,A,A,C,A,A,A,A,A,A,C,A,C,A,Slytherin
3290,A,A,C,A,A,E,A,A,A,A,A,D,A,D,A,A,A,A,A,E,A,A,A,C,B,A,A,Slytherin
3291,A,A,C,A,A,A,A,A,E,A,A,C,A,H,A,A,A,A,A,A,D,C,A,A,A,A,B,Slytherin
3292,A,A,C,A,A,A,A,E,A,A,E,A,A,G,A,A,A,A,A,B,A,B,A,A,A,C,A,Slytherin
3293,A,A,C,A,A,A,A,E,A,A,F,A,A,B,A,A,A,A,A,D,A,C,A,A,A,C,A,Slytherin
3294,A,A,C,A,A,A,A,E,A,A,G,A,A,E,A,A,A,A,B,A,A,A,B,A,A,C,A,Slytherin
3295,A,A,D,A,B,A,A,A,A,A,A,B,B,A,A,A,A,D,A,A,A,C,A,A,B,A,A,Slytherin
3296,A,A,D,A,B,A,A,A,A,A,A,B,A,E,A,A,E,A,A,A,A,B,A,A,C,A,A,Slytherin
3297,A,A,D,A,B,A,A,A,A,B,A,A,D,A,A,A,A,B,A,A,A,A,C,A,A,C,A,Slytherin
3298,A,A,D,A,B,A,A,A,A,A,A,C,D,A,A,A,B,A,A,A,A,A,A,C,B,A,A,Slytherin
3299,A,A,D,A,B,A,A,A,A,A,A,D,A,H,A,A,A,B,A,A,A,A,A,C,A,C,A,Slytherin
3300,A,A,D,A,B,A,A,A,A,D,A,A,A,A,B,A,E,A,A,A,A,C,A,A,B,A,A,Slytherin
3301,A,A,D,A,A,A,A,B,A,D,A,A,A,E,A,A,A,A,A,A,E,C,A,A,B,A,A,Slytherin
3302,A,A,D,A,A,A,A,B,A,A,B,A,A,A,H,A,A,A,D,A,A,A,A,B,C,A,A,Slytherin
3303,A,A,D,A,A,A,B,A,A,G,A,A,A,A,C,C,A,A,A,A,A,A,B,A,A,A,C,Slytherin
3304,A,A,D,A,C,A,A,A,A,A,B,A,A,G,A,A,E,A,A,A,A,C,A,A,A,C,A,Slytherin
3305,A,A,D,A,C,A,A,A,A,A,D,A,B,A,A,A,A,B,A,A,A,A,C,A,C,A,A,Slytherin
3306,A,A,D,A,C,A,A,A,A,A,G,A,B,A,A,A,A,A,A,E,A,A,A,C,B,A,A,Slytherin
3307,A,A,D,A,A,A,C,A,A,B,A,A,A,A,E,A,C,A,A,A,A,B,A,A,A,C,A,Slytherin
3308,A,A,D,A,A,A,C,A,A,A,G,A,A,B,A,B,A,A,A,A,A,A,A,C,B,A,A,Slytherin
3309,A,A,D,A,A,A,D,A,A,B,A,A,A,A,E,A,C,A,A,A,A,B,A,A,A,C,A,Slytherin
3310,A,A,D,A,A,A,D,A,A,A,B,A,A,F,A,A,A,A,A,A,E,C,A,A,A,B,A,Slytherin
3311,A,A,D,A,A,A,D,A,A,A,A,E,E,A,A,A,C,A,A,A,A,A,B,A,B,A,A,Slytherin
3312,A,A,D,A,A,B,A,A,A,A,A,C,A,A,G,A,B,A,A,A,A,A,A,B,A,A,B,Slytherin
3313,A,A,D,A,A,B,A,A,A,A,A,C,G,A,A,A,B,A,A,A,A,A,B,A,A,C,A,Slytherin
3314,A,A,D,A,A,B,A,A,A,A,A,D,A,C,A,A,A,A,E,A,A,C,A,A,C,A,A,Slytherin
3315,A,A,D,A,A,B,A,A,A,A,A,D,A,C,A,A,A,A,E,A,A,A,A,C,C,A,A,Slytherin
3316,A,A,D,A,A,B,A,A,A,D,A,A,A,A,D,A,A,A,E,A,A,C,A,A,A,C,A,Slytherin
3317,A,A,D,A,A,B,A,A,A,D,A,A,A,A,D,C,A,A,A,A,A,A,B,A,A,C,A,Slytherin
3318,A,A,D,A,A,B,A,A,A,D,A,A,A,G,A,A,B,A,A,A,A,A,B,A,A,A,C,Slytherin
3319,A,A,D,A,A,B,A,A,A,E,A,A,A,A,D,A,C,A,A,A,A,C,A,A,A,C,A,Slytherin
3320,A,A,D,A,A,B,A,A,A,A,C,A,B,A,A,A,A,B,A,A,A,A,A,B,B,A,A,Slytherin
3321,A,A,D,A,A,B,A,A,A,A,D,A,A,A,F,A,A,A,D,A,A,B,A,A,A,A,B,Slytherin
3322,A,A,D,A,A,B,A,A,A,A,F,A,F,A,A,A,A,E,A,A,A,A,A,B,A,A,B,Slytherin
3323,A,A,D,A,A,B,A,A,A,F,A,A,A,E,A,A,A,B,A,A,A,C,A,A,C,A,A,Slytherin
3324,A,A,D,A,A,B,A,A,A,A,G,A,A,A,B,A,A,B,A,A,A,A,A,C,C,A,A,Slytherin
3325,A,A,D,A,A,B,A,A,A,A,G,A,A,A,E,A,A,A,A,A,E,B,A,A,A,C,A,Slytherin
3326,A,A,D,A,A,A,A,A,B,A,A,B,A,B,A,A,A,A,A,C,A,A,A,B,C,A,A,Slytherin
3327,A,A,D,A,A,A,A,A,B,A,A,B,A,A,E,A,A,D,A,A,A,A,B,A,B,A,A,Slytherin
3328,A,A,D,A,A,A,A,A,B,A,A,B,A,A,F,A,A,A,D,A,A,C,A,A,C,A,A,Slytherin
3329,A,A,D,A,A,A,A,A,B,A,A,B,A,E,A,A,A,A,E,A,A,A,A,B,A,A,B,Slytherin
3330,A,A,D,A,A,A,A,A,B,C,A,A,A,D,A,A,A,D,A,A,A,C,A,A,B,A,A,Slytherin
3331,A,A,D,A,A,A,A,A,B,A,A,C,A,A,B,A,A,A,E,A,A,A,A,B,B,A,A,Slytherin
3332,A,A,D,A,A,A,A,A,B,A,A,C,B,A,A,A,A,B,A,A,A,A,B,A,A,C,A,Slytherin
3333,A,A,D,A,A,A,A,A,B,A,A,C,C,A,A,A,A,A,A,A,D,A,A,C,A,A,C,Slytherin
3334,A,A,D,A,A,A,A,A,B,A,A,C,A,A,F,A,A,A,D,A,A,C,A,A,C,A,A,Slytherin
3335,A,A,D,A,A,A,A,A,B,A,A,D,C,A,A,A,A,A,E,A,A,A,B,A,C,A,A,Slytherin
3336,A,A,D,A,A,A,A,A,B,A,B,A,A,A,B,A,A,A,A,D,A,A,A,C,A,C,A,Slytherin
3337,A,A,D,A,A,A,A,A,B,A,F,A,A,A,B,A,A,A,A,E,A,A,A,C,C,A,A,Slytherin
3338,A,A,D,A,A,A,A,A,B,A,G,A,A,A,D,A,A,B,A,A,A,C,A,A,B,A,A,Slytherin
3339,A,A,D,A,A,A,A,A,B,A,G,A,A,A,H,A,A,A,A,D,A,C,A,A,A,A,B,Slytherin
3340,A,A,D,A,A,A,A,A,C,C,A,A,A,B,A,B,A,A,A,A,A,C,A,A,A,A,B,Slytherin
3341,A,A,D,A,A,A,A,A,C,C,A,A,B,A,A,A,A,A,A,A,D,A,B,A,A,A,B,Slytherin
3342,A,A,D,A,A,A,A,A,C,C,A,A,C,A,A,A,A,A,A,A,D,C,A,A,A,C,A,Slytherin
3343,A,A,D,A,A,A,A,A,C,D,A,A,A,A,E,A,A,E,A,A,A,A,A,C,A,B,A,Slytherin
3344,A,A,D,A,A,A,A,A,C,A,A,E,F,A,A,A,A,D,A,A,A,A,B,A,A,A,C,Slytherin
3345,A,A,D,A,A,A,A,A,D,A,A,B,B,A,A,B,A,A,A,A,A,C,A,A,A,B,A,Slytherin
3346,A,A,D,A,A,A,A,A,D,A,A,B,B,A,A,A,A,B,A,A,A,C,A,A,A,A,B,Slytherin
3347,A,A,D,A,A,A,A,A,D,A,A,C,A,A,E,A,A,B,A,A,A,C,A,A,A,A,B,Slytherin
3348,A,A,D,A,A,A,A,A,D,A,A,D,A,A,G,A,A,D,A,A,A,A,B,A,B,A,A,Slytherin
3349,A,A,D,A,A,A,A,A,D,B,A,A,E,A,A,A,A,A,A,A,E,C,A,A,B,A,A,Slytherin
3350,A,A,D,A,A,A,A,A,D,A,A,C,A,C,A,A,A,A,A,B,A,A,B,A,A,A,B,Slytherin
3351,A,A,D,A,A,A,A,A,D,A,A,C,A,C,A,A,A,A,E,A,A,C,A,A,B,A,A,Slytherin
3352,A,A,D,A,A,A,A,A,D,A,F,A,A,A,C,A,A,A,C,A,A,A,B,A,A,C,A,Slytherin
3353,A,A,D,A,A,A,A,C,A,A,A,B,A,E,A,A,A,A,A,A,D,B,A,A,C,A,A,Slytherin
3354,A,A,D,A,A,A,A,C,A,B,A,A,A,A,F,A,E,A,A,A,A,A,A,C,B,A,A,Slytherin
3355,A,A,D,A,A,A,A,C,A,A,G,A,A,B,A,A,A,B,A,A,A,C,A,A,C,A,A,Slytherin
3356,A,A,D,A,D,A,A,A,A,A,F,A,A,H,A,A,A,A,A,E,A,A,A,C,A,C,A,Slytherin
3357,A,A,D,A,A,A,E,A,A,A,A,B,A,E,A,C,A,A,A,A,A,A,A,B,A,C,A,Slytherin
3358,A,A,D,A,A,A,E,A,A,A,A,C,A,C,A,A,E,A,A,A,A,C,A,A,A,A,B,Slytherin
3359,A,A,D,A,A,A,E,A,A,A,A,C,A,E,A,A,A,A,A,B,A,C,A,A,C,A,A,Slytherin
3360,A,A,D,A,A,A,E,A,A,D,A,A,E,A,A,A,A,A,A,B,A,C,A,A,A,C,A,Slytherin
3361,A,A,D,A,A,A,E,A,A,D,A,A,F,A,A,A,A,A,A,E,A,A,B,A,A,A,C,Slytherin
3362,A,A,D,A,A,A,E,A,A,D,A,A,F,A,A,A,A,A,A,D,A,C,A,A,B,A,A,Slytherin
3363,A,A,D,A,A,A,E,A,A,E,A,A,E,A,A,A,A,A,A,E,A,C,A,A,B,A,A,Slytherin
3364,A,A,D,A,A,A,E,A,A,A,C,A,A,A,F,A,A,A,A,B,A,A,A,C,C,A,A,Slytherin
3365,A,A,D,A,A,A,E,A,A,A,D,A,A,E,A,A,A,A,D,A,A,A,B,A,B,A,A,Slytherin
3366,A,A,D,A,A,A,E,A,A,A,G,A,A,C,A,A,A,D,A,A,A,A,B,A,A,A,B,Slytherin
3367,A,A,D,A,A,A,E,A,A,A,G,A,A,C,A,A,A,D,A,A,A,A,B,A,A,C,A,Slytherin
3368,A,A,D,A,A,A,E,A,A,A,G,A,A,C,A,A,A,D,A,A,A,C,A,A,B,A,A,Slytherin
3369,A,A,D,A,A,A,E,A,A,A,G,A,A,C,A,A,A,D,A,A,A,C,A,A,A,C,A,Slytherin
3370,A,A,D,A,A,A,E,A,A,A,G,A,A,D,A,A,E,A,A,A,A,A,B,A,A,C,A,Slytherin
3371,A,A,D,A,A,A,E,A,A,A,G,A,A,E,A,A,A,B,A,A,A,C,A,A,C,A,A,Slytherin
3372,A,A,D,A,A,A,E,A,A,A,G,A,A,E,A,A,A,A,A,B,A,A,A,B,B,A,A,Slytherin
3373,A,A,D,A,A,C,A,A,A,C,A,A,A,A,E,A,A,A,B,A,A,A,A,C,A,A,B,Slytherin
3374,A,A,D,A,A,C,A,A,A,A,F,A,A,A,B,A,A,B,A,A,A,A,C,A,B,A,A,Slytherin
3375,A,A,D,A,E,A,A,A,A,C,A,A,A,A,E,A,A,A,A,A,E,C,A,A,B,A,A,Slytherin
3376,A,A,D,A,E,A,A,A,A,C,A,A,E,A,A,A,A,D,A,A,A,C,A,A,A,A,C,Slytherin
3377,A,A,D,A,E,A,A,A,A,C,A,A,A,H,A,A,A,A,B,A,A,A,C,A,A,C,A,Slytherin
3378,A,A,D,A,E,A,A,A,A,A,A,E,A,A,F,A,A,D,A,A,A,A,B,A,A,A,B,Slytherin
3379,A,A,D,A,E,A,A,A,A,A,F,A,A,G,A,A,A,D,A,A,A,A,A,B,A,A,B,Slytherin
3380,A,A,D,A,E,A,A,A,A,A,G,A,A,E,A,A,A,D,A,A,A,A,B,A,A,C,A,Slytherin
3381,A,A,D,A,A,D,A,A,A,A,A,D,A,A,G,C,A,A,A,A,A,A,B,A,C,A,A,Slytherin
3382,A,A,D,A,A,D,A,A,A,A,D,A,A,G,A,A,A,A,D,A,A,A,A,C,B,A,A,Slytherin
3383,A,A,D,A,A,D,A,A,A,F,A,A,F,A,A,A,A,A,A,B,A,A,B,A,C,A,A,Slytherin
3384,A,A,D,A,A,D,A,A,A,A,G,A,A,D,A,A,A,A,A,E,A,A,B,A,A,A,B,Slytherin
3385,A,A,D,A,A,E,A,A,A,A,A,B,A,C,A,A,A,A,A,A,D,C,A,A,A,A,B,Slytherin
3386,A,A,D,A,A,E,A,A,A,D,A,A,C,A,A,A,A,A,A,A,B,C,A,A,A,A,C,Slytherin
3387,A,A,D,A,A,E,A,A,A,A,B,A,A,F,A,A,B,A,A,A,A,A,C,A,A,A,B,Slytherin
3388,A,A,D,A,A,E,A,A,A,F,A,A,G,A,A,A,E,A,A,A,A,A,B,A,A,A,C,Slytherin
3389,A,A,D,A,A,A,A,A,E,A,A,B,A,E,A,A,A,A,A,A,D,A,A,B,A,C,A,Slytherin
3390,A,A,D,A,A,A,A,D,A,A,C,A,F,A,A,E,A,A,A,A,A,A,B,A,B,A,A,Slytherin
3391,A,A,D,A,A,A,A,D,A,G,A,A,A,A,C,C,A,A,A,A,A,A,A,B,B,A,A,Slytherin
3392,A,A,D,A,A,A,A,E,A,A,A,B,A,B,A,A,A,D,A,A,A,A,A,B,A,A,B,Slytherin
3393,A,A,D,A,A,A,A,E,A,A,A,B,A,E,A,D,A,A,A,A,A,A,A,B,A,C,A,Slytherin
3394,A,A,D,A,A,A,A,E,A,A,A,D,A,E,A,A,A,A,A,B,A,C,A,A,A,C,A,Slytherin
3395,A,A,D,A,A,A,A,E,A,A,A,D,A,E,A,A,A,A,D,A,A,B,A,A,A,A,B,Slytherin
3396,A,A,D,A,A,A,A,E,A,A,A,D,A,E,A,E,A,A,A,A,A,A,A,B,A,C,A,Slytherin
3397,A,A,D,A,A,A,A,E,A,A,A,D,A,G,A,D,A,A,A,A,A,A,A,C,A,C,A,Slytherin
3398,A,A,D,A,A,A,A,E,A,D,A,A,A,A,B,A,A,A,A,B,A,A,B,A,A,C,A,Slytherin
3399,A,A,D,A,A,A,A,E,A,D,A,A,A,A,B,A,E,A,A,A,A,B,A,A,A,A,B,Slytherin
3400,A,A,D,A,A,A,A,E,A,D,A,A,A,A,D,A,E,A,A,A,A,A,B,A,A,A,B,Slytherin
3401,A,A,D,A,A,A,A,E,A,D,A,A,A,A,F,A,A,A,A,A,B,A,A,C,A,A,B,Slytherin
3402,A,A,D,A,A,A,A,E,A,D,A,A,A,A,F,A,A,A,D,A,A,C,A,A,A,A,B,Slytherin
3403,A,A,D,A,A,A,A,E,A,A,F,A,E,A,A,D,A,A,A,A,A,B,A,A,B,A,A,Slytherin
3404,A,A,A,D,B,A,A,A,A,B,A,A,E,A,A,A,A,A,A,A,E,C,A,A,A,A,C,Slytherin
3405,A,A,A,D,B,A,A,A,A,C,A,A,D,A,A,A,A,A,A,A,B,B,A,A,A,C,A,Slytherin
3406,A,A,A,D,B,A,A,A,A,A,A,D,A,A,C,A,A,B,A,A,A,A,A,C,C,A,A,Slytherin
3407,A,A,A,D,B,A,A,A,A,A,A,D,A,A,C,A,A,B,A,A,A,A,B,A,A,C,A,Slytherin
3408,A,A,A,D,B,A,A,A,A,D,A,A,A,D,A,C,A,A,A,A,A,B,A,A,A,C,A,Slytherin
3409,A,A,A,D,B,A,A,A,A,D,A,A,A,E,A,A,A,A,A,B,A,C,A,A,C,A,A,Slytherin
3410,A,A,A,D,B,A,A,A,A,D,A,A,A,G,A,A,A,B,A,A,A,B,A,A,A,A,B,Slytherin
3411,A,A,A,D,B,A,A,A,A,D,A,A,A,G,A,A,E,A,A,A,A,B,A,A,A,C,A,Slytherin
3412,A,A,A,D,B,A,A,A,A,A,B,A,A,C,A,A,A,A,A,B,A,A,C,A,A,B,A,Slytherin
3413,A,A,A,D,B,A,A,A,A,A,E,A,A,C,A,A,A,B,A,A,A,A,A,C,B,A,A,Slytherin
3414,A,A,A,D,B,A,A,A,A,A,E,A,C,A,A,A,E,A,A,A,A,C,A,A,B,A,A,Slytherin
3415,A,A,A,D,B,A,A,A,A,A,E,A,E,A,A,A,A,A,A,E,A,A,A,B,A,C,A,Slytherin
3416,A,A,A,D,B,A,A,A,A,A,G,A,E,A,A,A,E,A,A,A,A,A,A,C,C,A,A,Slytherin
3417,A,A,A,D,A,A,A,B,A,A,A,D,C,A,A,A,A,A,A,B,A,A,B,A,A,C,A,Slytherin
3418,A,A,A,D,A,A,A,B,A,A,B,A,F,A,A,A,A,A,A,A,B,A,B,A,A,A,B,Slytherin
3419,A,A,A,D,C,A,A,A,A,A,F,A,D,A,A,A,A,A,A,A,B,A,A,C,B,A,A,Slytherin
3420,A,A,A,D,C,A,A,A,A,G,A,A,C,A,A,C,A,A,A,A,A,A,A,C,A,B,A,Slytherin
3421,A,A,A,D,A,A,C,A,A,A,A,D,A,A,B,A,A,B,A,A,A,A,C,A,A,C,A,Slytherin
3422,A,A,A,D,A,A,C,A,A,A,A,D,A,A,B,A,A,A,A,A,C,A,B,A,B,A,A,Slytherin
3423,A,A,A,D,A,A,C,A,A,A,A,D,B,A,A,A,E,A,A,A,A,A,C,A,B,A,A,Slytherin
3424,A,A,A,D,A,A,C,A,A,A,A,D,A,E,A,C,A,A,A,A,A,A,B,A,A,A,B,Slytherin
3425,A,A,A,D,A,A,C,A,A,D,A,A,A,E,A,A,A,A,C,A,A,B,A,A,A,C,A,Slytherin
3426,A,A,A,D,A,A,C,A,A,A,B,A,A,A,D,A,C,A,A,A,A,A,B,A,A,C,A,Slytherin
3427,A,A,A,D,A,A,D,A,A,A,A,B,A,A,D,A,D,A,A,A,A,A,A,C,B,A,A,Slytherin
3428,A,A,A,D,A,A,D,A,A,A,A,B,E,A,A,A,B,A,A,A,A,B,A,A,A,B,A,Slytherin
3429,A,A,A,D,A,A,D,A,A,A,A,C,A,E,A,A,A,A,A,A,D,C,A,A,A,A,C,Slytherin
3430,A,A,A,D,A,B,A,A,A,C,A,A,A,B,A,A,A,A,A,A,C,C,A,A,A,C,A,Slytherin
3431,A,A,A,D,A,B,A,A,A,A,A,C,A,C,A,A,A,B,A,A,A,C,A,A,C,A,A,Slytherin
3432,A,A,A,D,A,B,A,A,A,A,A,D,A,A,D,D,A,A,A,A,A,A,B,A,A,A,C,Slytherin
3433,A,A,A,D,A,B,A,A,A,D,A,A,A,E,A,A,A,A,A,A,D,C,A,A,A,A,C,Slytherin
3434,A,A,A,D,A,B,A,A,A,E,A,A,D,A,A,A,A,A,A,A,D,A,B,A,A,A,B,Slytherin
3435,A,A,A,D,A,B,A,A,A,E,A,A,A,E,A,A,E,A,A,A,A,C,A,A,A,C,A,Slytherin
3436,A,A,A,D,A,B,A,A,A,A,A,E,A,A,E,A,A,A,E,A,A,A,A,C,A,B,A,Slytherin
3437,A,A,A,D,A,B,A,A,A,A,D,A,A,E,A,A,A,A,A,A,B,A,A,C,A,C,A,Slytherin
3438,A,A,A,D,A,B,A,A,A,A,E,A,C,A,A,A,A,A,A,B,A,A,B,A,A,A,B,Slytherin
3439,A,A,A,D,A,B,A,A,A,A,G,A,A,A,E,A,B,A,A,A,A,B,A,A,A,C,A,Slytherin
3440,A,A,A,D,A,A,A,A,B,C,A,A,A,A,C,A,A,A,A,A,E,A,C,A,A,A,B,Slytherin
3441,A,A,A,D,A,A,A,A,B,A,A,C,C,A,A,A,B,A,A,A,A,B,A,A,C,A,A,Slytherin
3442,A,A,A,D,A,A,A,A,B,A,A,D,A,C,A,D,A,A,A,A,A,A,B,A,A,C,A,Slytherin
3443,A,A,A,D,A,A,A,A,B,D,A,A,A,A,B,A,E,A,A,A,A,B,A,A,A,A,C,Slytherin
3444,A,A,A,D,A,A,A,A,B,D,A,A,B,A,A,A,A,A,A,B,A,A,C,A,B,A,A,Slytherin
3445,A,A,A,D,A,A,A,A,B,D,A,A,B,A,A,A,E,A,A,A,A,A,C,A,B,A,A,Slytherin
3446,A,A,A,D,A,A,A,A,B,D,A,A,A,E,A,A,A,A,A,B,A,B,A,A,A,C,A,Slytherin
3447,A,A,A,D,A,A,A,A,B,D,A,A,A,E,A,D,A,A,A,A,A,A,B,A,C,A,A,Slytherin
3448,A,A,A,D,A,A,A,A,B,D,A,A,A,E,A,A,E,A,A,A,A,A,A,C,A,C,A,Slytherin
3449,A,A,A,D,A,A,A,A,B,A,B,A,A,E,A,A,A,D,A,A,A,A,C,A,A,C,A,Slytherin
3450,A,A,A,D,A,A,A,A,B,A,A,F,A,G,A,A,A,A,A,A,D,A,A,C,C,A,A,Slytherin
3451,A,A,A,D,A,A,A,A,B,A,F,A,A,A,F,A,A,A,A,C,A,A,B,A,A,C,A,Slytherin
3452,A,A,A,D,A,A,A,A,B,G,A,A,E,A,A,A,A,A,A,B,A,A,A,C,A,C,A,Slytherin
3453,A,A,A,D,A,A,A,A,B,A,G,A,C,A,A,A,E,A,A,A,A,A,B,A,A,A,B,Slytherin
3454,A,A,A,D,A,A,A,A,B,A,G,A,A,H,A,A,A,A,D,A,A,A,A,C,A,C,A,Slytherin
3455,A,A,A,D,A,A,A,A,C,A,A,D,C,A,A,A,E,A,A,A,A,A,A,C,C,A,A,Slytherin
3456,A,A,A,D,A,A,A,A,D,A,A,C,A,E,A,A,A,B,A,A,A,A,A,B,A,A,B,Slytherin
3457,A,A,A,D,A,A,A,A,D,A,A,D,A,C,A,C,A,A,A,A,A,A,B,A,C,A,A,Slytherin
3458,A,A,A,D,A,A,A,A,D,D,A,A,A,E,A,B,A,A,A,A,A,C,A,A,A,B,A,Slytherin
3459,A,A,A,D,A,A,A,A,D,D,A,A,E,A,A,A,A,A,A,A,D,A,A,B,A,C,A,Slytherin
3460,A,A,A,D,A,A,A,A,D,E,A,A,A,E,A,A,A,B,A,A,A,A,B,A,A,A,B,Slytherin
3461,A,A,A,D,A,A,A,C,A,C,A,A,A,A,H,A,A,A,A,C,A,B,A,A,A,A,B,Slytherin
3462,A,A,A,D,A,A,A,C,A,A,A,C,A,A,E,A,A,A,A,A,D,A,A,C,A,C,A,Slytherin
3463,A,A,A,D,A,A,A,C,A,D,A,A,A,A,F,C,A,A,A,A,A,A,C,A,A,C,A,Slytherin
3464,A,A,A,D,A,A,A,C,A,E,A,A,A,A,D,A,A,A,A,D,A,C,A,A,A,C,A,Slytherin
3465,A,A,A,D,A,A,A,C,A,A,B,A,A,A,F,A,A,A,A,A,E,A,C,A,C,A,A,Slytherin
3466,A,A,A,D,A,A,A,C,A,A,E,A,A,A,E,A,A,B,A,A,A,C,A,A,A,B,A,Slytherin
3467,A,A,A,D,A,A,E,A,A,A,A,B,A,E,A,B,A,A,A,A,A,A,A,B,A,C,A,Slytherin
3468,A,A,A,D,A,A,E,A,A,A,A,B,A,E,A,E,A,A,A,A,A,A,B,A,A,C,A,Slytherin
3469,A,A,A,D,A,A,E,A,A,A,A,C,B,A,A,A,A,A,A,B,A,A,A,B,A,A,B,Slytherin
3470,A,A,A,D,A,A,E,A,A,A,A,D,E,A,A,A,B,A,A,A,A,A,C,A,B,A,A,Slytherin
3471,A,A,A,D,A,A,E,A,A,D,A,A,C,A,A,A,A,B,A,A,A,A,A,B,A,A,B,Slytherin
3472,A,A,A,D,A,A,E,A,A,A,B,A,A,A,E,B,A,A,A,A,A,A,C,A,A,A,B,Slytherin
3473,A,A,A,D,A,A,E,A,A,A,C,A,A,A,F,A,A,A,A,A,B,A,B,A,A,A,B,Slytherin
3474,A,A,A,D,A,A,E,A,A,A,D,A,A,A,B,A,A,A,A,A,E,A,A,C,B,A,A,Slytherin
3475,A,A,A,D,A,A,E,A,A,A,D,A,B,A,A,A,D,A,A,A,A,A,B,A,A,A,B,Slytherin
3476,A,A,A,D,A,A,E,A,A,A,E,A,A,C,A,A,A,B,A,A,A,C,A,A,A,C,A,Slytherin
3477,A,A,A,D,A,A,E,A,A,A,F,A,B,A,A,A,A,A,A,E,A,C,A,A,A,A,C,Slytherin
3478,A,A,A,D,A,A,E,A,A,A,G,A,A,A,B,A,A,A,A,B,A,B,A,A,B,A,A,Slytherin
3479,A,A,A,D,A,A,E,A,A,A,G,A,C,A,A,A,A,A,A,B,A,A,A,C,A,C,A,Slytherin
3480,A,A,A,D,A,A,E,A,A,A,G,A,A,A,F,D,A,A,A,A,A,A,A,C,A,C,A,Slytherin
3481,A,A,A,D,A,A,E,A,A,A,G,A,E,A,A,A,A,A,A,B,A,A,B,A,A,A,B,Slytherin
3482,A,A,A,D,A,A,E,A,A,A,G,A,A,G,A,A,A,B,A,A,A,C,A,A,A,A,B,Slytherin
3483,A,A,A,D,A,C,A,A,A,A,A,C,A,B,A,E,A,A,A,A,A,A,A,C,A,B,A,Slytherin
3484,A,A,A,D,A,C,A,A,A,A,A,D,A,A,B,A,E,A,A,A,A,A,A,C,B,A,A,Slytherin
3485,A,A,A,D,A,C,A,A,A,D,A,A,B,A,A,A,A,A,A,B,A,A,C,A,B,A,A,Slytherin
3486,A,A,A,D,A,C,A,A,A,D,A,A,D,A,A,D,A,A,A,A,A,A,B,A,B,A,A,Slytherin
3487,A,A,A,D,A,C,A,A,A,A,B,A,E,A,A,C,A,A,A,A,A,A,B,A,A,B,A,Slytherin
3488,A,A,A,D,A,C,A,A,A,A,D,A,B,A,A,A,A,A,A,C,A,A,A,C,A,B,A,Slytherin
